participant_id,Age,Gender,Education,Interest,Salary Scale
36200,25,Female,0,Unknown,High_5
36201,21,Male,0,Unknown,Low_2
36202,31,Female,1,Unknown,Low_2
36203,22,Female,0,Technology,High_5
36204,26,Male,0,Unknown,Medium_6
36205,23,Male,0,Others,High_2
36206,22,Male,0,Sports,Medium_5
36207,32,Male,1,Others,Medium_4
36208,23,Female,1,Sports,Low_2
36209,30,Male,0,Unknown,Low_2
36210,22,Male,1,Arts,Low_5
36211,21,Male,0,Unknown,Low_3
36212,25,Male,1,Unknown,Low_4
36213,23,Male,1,Arts,Low_2
36214,28,Female,1,Others,Medium_6
36215,33,Female,0,Unknown,Low_3
36216,38,Male,0,Sports,Low_2
36217,30,Male,0,Arts,Low_5
36218,22,Male,1,Arts,Low_3
36219,22,Female,1,Arts,Low_3
36220,30,Male,0,Arts,Medium_6
36221,26,Male,1,Unknown,High_5
36222,23,Male,1,Sports,Low_2
36223,20,Male,1,Unknown,Low_2
36224,27,Female,0,Arts,High_5
36225,23,Female,1,Others,High_5
36226,23,Female,1,Sports,Low_3
36227,28,Female,0,Unknown,High_5
36228,26,Male,1,Arts,Low_3
36229,22,Male,0,Unknown,Medium_5
36230,29,Female,1,Unknown,Low_2
36231,26,Male,1,Unknown,Low_2
36232,23,Male,1,Arts,High_5
36233,26,Female,0,Technology,Low_2
36234,21,Male,0,Unknown,High_5
36235,31,Female,1,Sports,Low_2
36236,27,Female,0,Unknown,Medium_4
36237,22,Female,1,Unknown,High_5
36238,25,Male,0,Arts,High_5
36239,34,Male,0,Unknown,Low_5
36240,26,Male,1,Arts,Low_5
36241,24,Male,0,Arts,High_2
36242,29,Female,0,Sports,Low_2
36243,23,Female,0,Technology,High_5
36244,28,Female,0,Unknown,Low_5
36245,23,Male,0,Technology,Low_3
36246,22,Male,0,Unknown,Low_2
36247,26,Male,1,Sports,Low_2
36248,22,Male,0,Sports,High_5
36249,24,Female,0,Unknown,High_2
36250,22,Male,0,Technology,Medium_5
36251,23,Male,0,Unknown,Low_5
36252,27,Male,0,Others,Medium_2
36253,23,Male,0,Others,High_5
36254,21,Male,0,Unknown,Low_2
36255,25,Male,0,Technology,Low_5
36256,29,Female,1,Unknown,High_5
36257,24,Female,1,Unknown,Low_2
36258,18,Male,0,Arts,High_5
36259,23,Female,0,Arts,Low_3
36260,25,Female,0,Technology,Low_5
36261,19,Male,1,Arts,High_5
36262,21,Male,1,Technology,High_5
36263,18,Female,0,Unknown,Low_2
36264,29,Female,1,Unknown,High_5
36265,29,Female,1,Technology,Low_3
36266,25,Male,0,Arts,High_5
36267,26,Male,1,Arts,High_5
36268,38,Female,1,Arts,Low_2
36269,24,Female,0,Arts,Low_2
36270,29,Female,0,Technology,Low_2
36271,29,Female,0,Others,Medium_4
36272,21,Male,0,Technology,Low_1
36273,37,Male,1,Unknown,Low_5
36274,22,Female,1,Unknown,High_4
36275,20,Male,0,Sports,Medium_5
36276,32,Male,0,Unknown,Low_2
36277,30,Male,0,Others,Medium_3
36278,23,Female,1,Technology,Low_2
36279,21,Male,0,Arts,Low_2
36280,19,Male,0,Others,Low_3
36281,23,Female,1,Unknown,Low_5
36282,25,Male,1,Sports,Low_2
36283,27,Male,0,Sports,High_5
36284,26,Male,0,Arts,Low_3
36285,21,Female,0,Others,Low_2
36286,24,Male,0,Unknown,High_5
36287,36,Male,1,Unknown,Low_3
36288,31,Male,0,Others,Medium_5
36289,24,Female,1,Others,Low_5
36290,32,Male,0,Sports,High_5
36291,21,Male,1,Technology,Low_2
36292,23,Male,0,Unknown,Low_2
36293,20,Female,0,Others,Low_5
36294,29,Male,0,Technology,High_5
36295,28,Male,1,Unknown,Low_2
36296,20,Male,1,Sports,Low_2
36297,23,Female,1,Others,Low_2
36298,26,Male,0,Others,Low_2
36299,28,Male,1,Arts,Low_5
36300,24,Male,1,Others,Low_2
36301,24,Male,0,Unknown,Low_2
36302,23,Male,0,Others,Medium_5
36303,26,Male,0,Others,Low_1
36304,21,Male,0,Unknown,High_3
36305,25,Male,0,Unknown,Low_2
36306,24,Male,0,Others,High_5
36307,31,Male,0,Arts,Medium_3
36308,34,Male,0,Unknown,Low_5
36309,21,Male,0,Others,High_5
36310,37,Male,1,Technology,Low_2
36311,37,Male,0,Unknown,Medium_6
36312,22,Male,1,Sports,Low_3
36313,23,Male,1,Others,Low_5
36314,29,Male,1,Sports,Low_5
36315,22,Male,0,Technology,Low_2
36316,31,Male,0,Others,Low_2
36317,26,Female,0,Unknown,Low_2
36318,34,Male,1,Technology,Medium_4
36319,23,Female,1,Sports,High_4
36320,22,Female,1,Technology,High_5
36321,22,Male,1,Sports,Low_3
36322,31,Male,1,Unknown,Low_5
36323,35,Female,0,Unknown,Low_4
36324,27,Female,0,Sports,Low_3
36325,21,Female,0,Others,Low_2
36326,29,Female,1,Others,Low_2
36327,22,Male,0,Technology,Low_2
36328,21,Male,0,Arts,Low_3
36329,31,Female,1,Unknown,High_5
36330,24,Female,0,Others,High_5
36331,27,Male,0,Unknown,Low_2
36332,24,Female,0,Arts,Low_2
36333,24,Male,0,Arts,Low_5
36334,23,Female,0,Unknown,Low_5
36335,29,Female,1,Technology,Low_2
36336,27,Female,1,Sports,Low_2
36337,28,Male,0,Unknown,High_5
36338,23,Female,0,Unknown,Low_2
36339,25,Female,1,Sports,Low_3
36340,27,Male,0,Unknown,High_4
36341,25,Female,0,Others,Low_2
36342,25,Female,0,Others,Low_2
36343,23,Male,0,Unknown,High_5
36344,24,Female,0,Unknown,Low_2
36345,40,Male,1,Unknown,Low_5
36346,24,Female,1,Unknown,Low_2
36347,29,Female,1,Others,High_5
36348,23,Male,0,Unknown,Low_4
36349,31,Female,0,Arts,Medium_6
36350,31,Male,0,Technology,Low_4
36351,27,Female,1,Sports,Low_2
36352,19,Female,0,Arts,High_5
36353,22,Male,1,Technology,Low_3
36354,21,Male,0,Unknown,Low_3
36355,34,Male,0,Others,Medium_5
36356,28,Female,1,Unknown,Low_2
36357,20,Male,0,Unknown,Low_5
36358,22,Male,0,Others,Low_5
36359,27,Female,1,Unknown,High_5
36360,26,Male,0,Sports,Low_4
36361,26,Male,0,Unknown,Medium_5
36362,27,Male,1,Unknown,Low_5
36363,29,Male,1,Arts,Low_3
36364,36,Female,1,Unknown,Low_5
36365,27,Male,1,Sports,Low_5
36366,34,Male,1,Others,High_5
36367,21,Female,0,Technology,High_2
36368,21,Male,0,Unknown,High_2
36369,28,Female,1,Arts,Medium_4
36370,26,Male,1,Arts,Low_3
36371,27,Female,0,Sports,Medium_6
36372,23,Male,1,Technology,Low_2
36373,24,Male,1,Technology,Low_5
36374,34,Male,0,Technology,High_4
36375,25,Female,0,Arts,Medium_4
36376,20,Female,0,Others,Low_2
36377,22,Female,1,Technology,Low_5
36378,26,Male,0,Unknown,Low_2
36379,23,Male,0,Arts,Low_5
36380,30,Male,0,Sports,Medium_1
36381,25,Male,0,Unknown,High_5
36382,33,Female,1,Arts,Low_3
36383,38,Female,1,Unknown,Low_5
36384,28,Male,1,Others,Low_5
36385,26,Female,0,Unknown,Low_3
36386,29,Male,0,Others,Low_2
36387,25,Male,0,Technology,High_5
36388,30,Female,0,Unknown,Low_5
36389,31,Male,0,Unknown,Low_2
36390,24,Male,1,Unknown,High_5
36391,24,Female,0,Technology,Medium_5
36392,24,Male,1,Sports,Medium_6
36393,26,Male,0,Unknown,Medium_6
36394,25,Male,0,Arts,High_3
36395,33,Male,1,Unknown,High_4
36396,23,Female,0,Arts,Low_2
36397,22,Male,0,Sports,Medium_5
36398,20,Male,1,Technology,Low_3
36399,21,Female,0,Others,Low_5
36400,39,Female,0,Arts,High_5
36401,25,Female,0,Technology,High_3
36402,29,Male,1,Technology,Low_2
36403,25,Male,0,Sports,Medium_3
36404,34,Female,1,Sports,Low_3
36405,28,Female,1,Technology,Low_2
36406,21,Female,0,Unknown,High_5
36407,21,Female,1,Unknown,Low_2
36408,21,Male,0,Arts,High_5
36409,26,Female,0,Others,Low_2
36410,28,Female,0,Sports,Medium_5
36411,20,Female,0,Unknown,Low_5
36412,19,Male,0,Unknown,Low_5
36413,26,Female,0,Unknown,Medium_6
36414,23,Female,0,Arts,Medium_5
36415,35,Male,1,Sports,High_4
36416,22,Male,0,Technology,Low_5
36417,21,Male,0,Unknown,Low_3
36418,25,Male,0,Unknown,Low_5
36419,23,Female,0,Arts,High_5
36420,24,Male,0,Arts,High_5
36421,42,Female,0,Unknown,High_2
36422,28,Male,1,Others,Low_4
36423,19,Male,0,Arts,Low_1
36424,20,Female,1,Unknown,Low_3
36425,26,Male,0,Others,Low_2
36426,25,Female,1,Unknown,High_5
36427,25,Male,1,Unknown,High_5
36428,24,Female,1,Sports,Low_5
36429,30,Male,1,Technology,High_5
36430,28,Male,0,Others,Low_3
36431,23,Male,0,Sports,Low_2
36432,23,Female,0,Technology,Low_2
36433,21,Male,0,Unknown,High_5
36434,23,Male,1,Others,Low_5
36435,28,Male,1,Others,Low_2
36436,34,Male,0,Technology,High_5
36437,23,Female,0,Arts,High_5
36438,27,Female,0,Arts,Low_5
36439,31,Male,1,Unknown,Low_4
36440,24,Male,0,Unknown,Low_5
36441,31,Female,0,Unknown,High_4
36442,24,Male,1,Arts,Low_3
36443,23,Male,1,Others,Low_5
36444,23,Male,1,Unknown,High_5
36445,23,Male,0,Arts,Medium_5
36446,26,Female,1,Sports,High_5
36447,27,Female,0,Unknown,High_5
36448,24,Male,0,Arts,Low_3
36449,25,Male,1,Unknown,Low_2
36450,21,Female,1,Unknown,High_5
36451,24,Male,0,Sports,Low_2
36452,27,Male,0,Unknown,High_5
36453,39,Male,0,Technology,High_5
36454,23,Male,1,Technology,Low_2
36455,33,Male,1,Others,Low_2
36456,20,Male,0,Unknown,Low_2
36457,30,Female,1,Sports,Low_5
36458,25,Female,0,Unknown,Low_5
36459,23,Female,0,Others,High_5
36460,27,Male,1,Arts,Low_2
36461,22,Male,1,Others,Low_2
36462,23,Female,1,Unknown,Low_5
36463,31,Female,1,Unknown,High_5
36464,25,Female,0,Unknown,High_5
36465,26,Male,0,Others,High_5
36466,20,Female,0,Unknown,Low_2
36467,27,Male,0,Unknown,Low_3
36468,33,Male,0,Arts,Low_5
36469,25,Male,1,Unknown,Low_5
36470,24,Male,1,Sports,Low_2
36471,27,Male,1,Sports,Low_2
36472,20,Female,0,Sports,Low_5
36473,29,Male,0,Others,Low_5
36474,28,Male,0,Arts,Low_2
36475,24,Female,0,Arts,High_5
36476,25,Male,0,Unknown,Medium_4
36477,27,Male,1,Technology,Medium_4
36478,24,Male,1,Unknown,Low_3
36479,23,Female,1,Unknown,High_5
36480,21,Male,1,Sports,Low_3
36481,26,Female,1,Unknown,Low_2
36482,26,Female,1,Unknown,Low_3
36483,37,Female,0,Arts,Medium_6
36484,25,Male,0,Unknown,Low_2
36485,33,Female,1,Others,High_5
36486,25,Male,0,Unknown,High_5
36487,32,Male,0,Arts,Low_2
36488,43,Female,0,Unknown,Low_3
36489,24,Male,0,Unknown,Low_4
36490,27,Male,0,Others,Low_2
36491,27,Male,1,Unknown,High_4
36492,23,Female,1,Unknown,Low_5
36493,28,Male,0,Others,Low_3
36494,22,Male,0,Unknown,Low_2
36495,19,Male,1,Unknown,Low_2
36496,26,Male,1,Arts,Low_3
36497,27,Female,1,Unknown,Low_2
36498,32,Female,0,Unknown,High_5
36499,24,Male,0,Unknown,High_5
36500,29,Female,0,Unknown,High_5
36501,28,Female,1,Arts,Low_3
36502,22,Male,1,Unknown,Low_5
36503,24,Male,0,Sports,Low_2
36504,21,Male,0,Technology,High_2
36505,31,Female,1,Unknown,Low_2
36506,33,Male,0,Unknown,High_5
36507,20,Female,0,Arts,High_5
36508,31,Female,1,Unknown,Low_5
36509,26,Female,0,Others,Low_5
36510,23,Male,1,Sports,Low_3
36511,23,Male,0,Unknown,Low_3
36512,24,Female,0,Unknown,High_5
36513,24,Male,0,Others,Low_2
36514,22,Male,1,Sports,Low_2
36515,21,Male,1,Arts,High_5
36516,22,Male,1,Others,Low_3
36517,23,Female,1,Unknown,Low_2
36518,22,Male,0,Technology,High_5
36519,22,Female,0,Technology,Low_1
36520,28,Male,1,Sports,High_5
36521,32,Male,0,Sports,Low_3
36522,22,Female,0,Arts,Low_3
36523,29,Female,0,Unknown,Low_2
36524,25,Female,0,Sports,Low_2
36525,38,Male,0,Unknown,Low_4
36526,22,Male,1,Arts,Low_2
36527,24,Male,1,Technology,Low_2
36528,22,Female,1,Unknown,Low_2
36529,24,Female,1,Unknown,Low_2
36530,19,Female,1,Technology,High_5
36531,34,Female,0,Others,High_5
36532,27,Male,0,Unknown,Medium_5
36533,23,Female,1,Others,High_5
36534,26,Male,0,Arts,High_5
36535,29,Female,0,Unknown,High_4
36536,26,Male,0,Technology,Low_5
36537,22,Female,1,Technology,Low_3
36538,21,Female,1,Sports,Low_2
36539,24,Male,1,Technology,Low_3
36540,22,Male,1,Unknown,High_5
36541,27,Male,0,Sports,High_3
36542,37,Female,0,Others,Medium_6
36543,31,Female,1,Arts,High_5
36544,31,Female,1,Unknown,Low_3
36545,23,Female,0,Arts,High_3
36546,24,Female,1,Unknown,High_5
36547,27,Male,0,Unknown,Low_2
36548,30,Male,0,Technology,Low_3
36549,34,Female,1,Unknown,Low_3
36550,28,Female,1,Arts,Medium_4
36551,36,Female,0,Arts,Low_2
36552,27,Female,1,Others,High_5
36553,27,Male,0,Arts,High_4
36554,27,Male,1,Arts,Low_4
36555,20,Male,0,Unknown,Low_2
36556,26,Female,0,Others,Low_2
36557,20,Male,1,Others,Low_3
36558,25,Male,0,Technology,Low_5
36559,28,Male,0,Others,Low_2
36560,24,Male,1,Sports,Low_5
36561,23,Male,0,Arts,Medium_5
36562,29,Female,1,Sports,Low_2
36563,25,Female,0,Unknown,High_5
36564,24,Male,0,Arts,Low_2
36565,23,Female,0,Unknown,High_5
36566,30,Male,0,Unknown,Medium_6
36567,26,Female,1,Unknown,Low_2
36568,20,Female,1,Technology,High_5
36569,21,Male,1,Arts,High_5
36570,20,Male,0,Technology,Low_2
36571,27,Male,0,Arts,High_1
36572,20,Male,0,Technology,High_5
36573,27,Female,1,Technology,Low_2
36574,28,Female,1,Unknown,High_5
36575,27,Male,0,Others,Low_3
36576,23,Male,0,Technology,Low_3
36577,20,Female,0,Technology,Low_3
36578,23,Female,0,Arts,Low_2
36579,20,Female,1,Arts,Low_5
36580,21,Male,0,Sports,Medium_5
36581,24,Male,1,Arts,High_5
36582,36,Female,0,Others,Medium_6
36583,28,Male,1,Others,High_5
36584,38,Male,1,Unknown,Low_5
36585,33,Male,0,Sports,Low_5
36586,23,Male,0,Others,Low_2
36587,25,Male,1,Arts,Low_3
36588,35,Female,1,Unknown,Low_5
36589,29,Male,1,Unknown,Low_2
36590,37,Female,1,Others,Low_5
36591,21,Male,0,Arts,Low_2
36592,28,Male,0,Sports,High_2
36593,19,Female,1,Unknown,Low_5
36594,41,Female,0,Technology,Low_2
36595,24,Male,1,Others,Low_5
36596,26,Male,1,Arts,Low_5
36597,20,Female,0,Sports,Medium_5
36598,25,Male,0,Others,Medium_5
36599,25,Male,0,Technology,High_5
36600,25,Male,0,Unknown,Low_3
36601,25,Female,0,Others,Low_5
36602,25,Male,0,Unknown,Low_5
36603,21,Male,0,Unknown,Low_5
36604,20,Female,1,Unknown,Low_3
36605,25,Male,1,Technology,Low_5
36606,26,Female,0,Unknown,Low_5
36607,30,Male,0,Technology,Medium_5
36608,32,Female,1,Unknown,Low_2
36609,26,Female,0,Technology,Low_4
36610,28,Female,1,Sports,High_4
36611,27,Female,0,Others,Low_4
36612,23,Male,1,Sports,Low_3
36613,35,Male,0,Unknown,Medium_6
36614,22,Male,1,Others,Low_5
36615,28,Female,0,Arts,High_5
36616,31,Male,0,Arts,Low_2
36617,23,Male,0,Arts,Low_5
36618,32,Female,0,Technology,High_4
36619,23,Male,1,Others,High_5
36620,34,Male,1,Unknown,Low_5
36621,36,Male,1,Arts,Medium_6
36622,23,Male,1,Sports,Low_5
36623,36,Female,1,Sports,Medium_4
36624,38,Female,1,Unknown,High_4
36625,26,Female,0,Unknown,Low_2
36626,22,Male,0,Unknown,Low_5
36627,23,Female,1,Arts,High_5
36628,32,Female,0,Arts,Low_2
36629,25,Male,1,Unknown,Low_3
36630,21,Male,0,Technology,Low_2
36631,28,Male,0,Unknown,Medium_3
36632,30,Male,0,Unknown,Low_2
36633,19,Female,1,Unknown,Low_5
36634,23,Male,0,Unknown,High_5
36635,26,Female,0,Others,Low_3
36636,31,Male,1,Unknown,Medium_6
36637,23,Male,0,Arts,Low_2
36638,33,Male,0,Technology,Low_1
36639,22,Male,1,Technology,Low_2
36640,27,Male,0,Arts,High_4
36641,19,Male,1,Arts,Low_5
36642,31,Female,0,Others,Low_3
36643,32,Male,1,Arts,High_5
36644,24,Female,1,Sports,High_5
36645,24,Female,0,Others,High_5
36646,27,Male,0,Technology,High_5
36647,22,Male,1,Unknown,High_5
36648,30,Male,0,Unknown,High_5
36649,35,Male,1,Others,Low_4
36650,33,Female,1,Technology,High_5
36651,23,Female,1,Unknown,High_5
36652,34,Male,0,Arts,Low_1
36653,44,Male,0,Arts,Low_5
36654,27,Male,0,Unknown,High_4
36655,32,Male,1,Others,Low_3
36656,25,Female,0,Unknown,Low_5
36657,28,Female,0,Sports,Low_2
36658,22,Male,0,Others,Low_5
36659,23,Male,0,Unknown,High_5
36660,29,Male,1,Unknown,Low_5
36661,27,Male,1,Others,Low_3
36662,21,Female,0,Technology,Low_3
36663,21,Female,1,Others,Low_3
36664,21,Male,1,Unknown,High_5
36665,24,Female,1,Unknown,Low_2
36666,31,Female,0,Unknown,High_3
36667,28,Female,0,Unknown,Low_3
36668,41,Male,1,Arts,Low_2
36669,27,Male,1,Unknown,Low_3
36670,21,Male,1,Technology,Low_5
36671,29,Female,1,Sports,Low_5
36672,26,Male,0,Arts,High_2
36673,23,Male,0,Unknown,Low_5
36674,32,Male,0,Arts,Medium_5
36675,25,Male,0,Arts,Low_1
36676,21,Female,0,Arts,Low_5
36677,30,Female,1,Unknown,Medium_6
36678,23,Male,1,Arts,Low_2
36679,29,Male,1,Others,High_4
36680,26,Male,0,Unknown,Medium_2
36681,20,Male,0,Arts,Low_3
36682,21,Male,1,Arts,Low_2
36683,30,Male,0,Unknown,High_5
36684,30,Female,0,Arts,Low_2
36685,28,Male,0,Unknown,Low_3
36686,40,Female,1,Arts,Low_4
36687,29,Female,1,Others,Low_3
36688,21,Male,0,Others,Low_5
36689,21,Male,1,Unknown,Low_5
36690,25,Female,1,Others,High_5
36691,30,Male,1,Unknown,Low_2
36692,37,Female,1,Unknown,High_5
36693,21,Female,0,Unknown,Low_2
36694,34,Female,0,Sports,Medium_5
36695,28,Male,1,Others,Low_3
36696,30,Female,1,Technology,High_5
36697,23,Female,0,Technology,Low_2
36698,20,Male,1,Arts,Low_5
36699,21,Female,0,Arts,Low_2
36700,30,Female,0,Unknown,Low_3
36701,23,Male,1,Technology,Low_3
36702,28,Female,1,Sports,High_5
36703,28,Male,1,Others,High_5
36704,22,Male,0,Others,Medium_5
36705,32,Male,0,Unknown,Low_5
36706,27,Female,0,Unknown,Low_1
36707,19,Male,0,Sports,Low_1
36708,25,Male,1,Arts,Low_5
36709,33,Male,0,Technology,Low_3
36710,27,Male,0,Unknown,Low_5
36711,20,Female,1,Unknown,High_5
36712,21,Male,0,Sports,Medium_5
36713,25,Female,0,Unknown,High_5
36714,23,Male,0,Sports,Medium_1
36715,25,Female,0,Technology,Low_2
36716,24,Female,1,Sports,Low_3
36717,25,Male,0,Unknown,Low_2
36718,27,Female,0,Unknown,Low_2
36719,25,Female,1,Arts,Low_5
36720,23,Female,1,Others,High_5
36721,31,Female,0,Arts,High_5
36722,23,Female,0,Arts,Low_3
36723,21,Female,0,Unknown,Low_3
36724,27,Female,1,Sports,High_5
36725,31,Male,0,Technology,Low_5
36726,26,Male,0,Sports,Medium_2
36727,21,Male,1,Others,Low_5
36728,24,Female,0,Technology,Medium_5
36729,28,Male,0,Others,High_1
36730,36,Female,0,Unknown,High_5
36731,24,Female,1,Unknown,Low_3
36732,24,Female,1,Unknown,Low_3
36733,25,Female,0,Technology,Medium_6
36734,28,Male,1,Sports,Low_3
36735,42,Female,0,Unknown,Medium_6
36736,24,Male,1,Arts,High_5
36737,29,Male,0,Technology,Low_5
36738,22,Female,1,Unknown,Low_3
36739,32,Female,0,Arts,Low_5
36740,21,Male,0,Technology,Low_5
36741,28,Female,1,Others,Low_2
36742,23,Male,0,Arts,Low_2
36743,39,Female,1,Technology,Medium_6
36744,19,Male,0,Unknown,High_5
36745,22,Female,1,Arts,Low_3
36746,28,Female,0,Technology,High_4
36747,24,Male,0,Others,Low_4
36748,24,Female,0,Unknown,High_5
36749,37,Male,0,Others,Low_5
36750,27,Male,0,Arts,Low_3
36751,39,Male,0,Sports,High_4
36752,33,Male,0,Unknown,Low_5
36753,29,Male,1,Unknown,Low_3
36754,29,Female,0,Technology,Low_3
36755,27,Male,0,Sports,High_4
36756,27,Male,1,Sports,Low_4
36757,27,Male,0,Arts,Low_5
36758,30,Female,0,Arts,Low_3
36759,21,Female,0,Unknown,Low_1
36760,23,Female,0,Unknown,Medium_6
36761,42,Female,0,Arts,Low_2
36762,24,Female,0,Others,Low_1
36763,21,Female,0,Technology,Low_5
36764,30,Female,0,Unknown,High_5
36765,30,Female,0,Unknown,Medium_3
36766,24,Female,0,Sports,High_5
36767,30,Male,0,Unknown,Low_2
36768,31,Female,0,Others,Low_2
36769,23,Female,1,Others,Low_2
36770,22,Female,0,Unknown,Medium_5
36771,29,Female,0,Arts,Medium_6
36772,22,Male,1,Unknown,Low_3
36773,32,Male,0,Unknown,Low_4
36774,24,Male,1,Arts,Low_5
36775,23,Male,1,Unknown,Low_2
36776,28,Male,0,Unknown,Medium_4
36777,25,Female,1,Others,Low_3
36778,31,Male,0,Unknown,High_5
36779,29,Male,0,Unknown,Medium_6
36780,32,Male,0,Others,High_5
36781,21,Male,0,Sports,Medium_5
36782,23,Male,0,Unknown,Low_5
36783,29,Female,0,Sports,Medium_5
36784,29,Female,0,Technology,High_5
36785,31,Male,0,Technology,Low_2
36786,32,Female,1,Arts,High_5
36787,22,Male,0,Arts,Low_5
36788,27,Male,0,Unknown,Medium_5
36789,31,Male,0,Unknown,Low_3
36790,34,Female,1,Others,Low_5
36791,20,Female,1,Sports,High_5
36792,25,Male,0,Arts,Low_5
36793,30,Male,0,Technology,Medium_6
36794,26,Male,0,Technology,Low_5
36795,29,Male,0,Technology,Low_3
36796,28,Female,0,Arts,High_5
36797,22,Male,0,Unknown,Low_2
36798,21,Female,0,Arts,High_5
36799,29,Female,0,Others,Low_1
36800,22,Male,1,Sports,Low_5
36801,30,Male,1,Unknown,Low_2
36802,23,Male,0,Technology,Low_2
36803,33,Male,1,Unknown,High_5
36804,23,Female,1,Unknown,Low_5
36805,24,Male,0,Others,High_2
36806,23,Male,0,Unknown,Low_5
36807,34,Male,1,Sports,Low_2
36808,32,Female,0,Unknown,Low_2
36809,25,Male,0,Unknown,Low_2
36810,19,Male,1,Technology,Low_5
36811,30,Male,0,Arts,Medium_5
36812,27,Female,1,Arts,Low_5
36813,36,Male,0,Unknown,Low_5
36814,21,Male,0,Unknown,Medium_5
36815,24,Male,0,Unknown,Low_5
36816,21,Female,0,Unknown,Low_1
36817,30,Male,0,Others,Low_4
36818,19,Male,1,Unknown,Low_2
36819,21,Female,0,Sports,Low_2
36820,26,Female,0,Technology,Low_1
36821,32,Male,0,Unknown,Low_3
36822,29,Male,1,Sports,Low_5
36823,24,Male,1,Technology,Low_2
36824,29,Female,1,Arts,High_5
36825,32,Female,1,Unknown,Low_2
36826,26,Female,1,Technology,Low_2
36827,24,Male,1,Sports,Low_5
36828,31,Female,0,Unknown,Medium_6
36829,42,Female,0,Unknown,Low_2
36830,31,Female,1,Unknown,Low_4
36831,22,Female,0,Others,High_5
36832,24,Male,1,Technology,Medium_6
36833,26,Female,1,Unknown,Low_3
36834,20,Male,0,Unknown,High_3
36835,19,Female,0,Unknown,High_5
36836,38,Male,0,Unknown,Medium_1
36837,28,Female,0,Others,High_5
36838,26,Male,0,Sports,High_5
36839,29,Male,1,Technology,Low_2
36840,21,Male,1,Unknown,Low_5
36841,22,Female,1,Sports,Low_5
36842,29,Male,0,Arts,Low_2
36843,32,Male,1,Unknown,Low_2
36844,20,Male,1,Others,Low_2
36845,24,Female,1,Others,Low_2
36846,22,Male,0,Sports,Low_1
36847,40,Female,0,Sports,Medium_6
36848,22,Male,0,Unknown,Low_2
36849,32,Male,0,Arts,Medium_6
36850,23,Male,0,Technology,Low_2
36851,41,Male,0,Sports,Low_5
36852,28,Female,0,Arts,High_5
36853,25,Male,1,Arts,Low_5
36854,20,Male,0,Unknown,High_5
36855,20,Male,0,Others,High_5
36856,27,Male,0,Technology,High_5
36857,32,Female,0,Unknown,Low_5
36858,30,Female,0,Technology,High_5
36859,21,Female,1,Unknown,High_5
36860,24,Female,1,Sports,Low_2
36861,27,Male,1,Others,Medium_6
36862,26,Female,0,Technology,High_5
36863,26,Female,1,Technology,Low_5
36864,21,Female,0,Unknown,High_5
36865,21,Male,1,Unknown,High_5
36866,27,Male,1,Arts,Low_3
36867,22,Female,0,Arts,Low_2
36868,26,Male,0,Unknown,Low_2
36869,30,Female,0,Sports,Low_2
36870,32,Female,0,Unknown,High_5
36871,26,Male,0,Technology,Low_1
36872,22,Male,1,Unknown,Low_5
36873,44,Female,0,Sports,Low_5
36874,26,Female,0,Technology,Low_2
36875,26,Male,1,Others,Low_5
36876,35,Female,0,Others,Low_3
36877,25,Male,0,Unknown,High_2
36878,27,Male,0,Unknown,Medium_2
36879,21,Female,0,Unknown,Low_5
36880,29,Female,1,Unknown,Low_3
36881,27,Male,0,Unknown,Low_5
36882,24,Male,0,Technology,Low_2
36883,28,Female,1,Sports,Low_2
36884,20,Female,0,Others,Low_1
36885,21,Male,1,Sports,High_5
36886,31,Male,1,Others,Low_5
36887,24,Male,0,Arts,Low_3
36888,27,Female,0,Sports,Low_2
36889,30,Female,1,Unknown,Low_2
36890,19,Male,0,Unknown,High_2
36891,21,Female,1,Others,Low_3
36892,37,Male,0,Arts,High_5
36893,23,Male,0,Sports,Low_1
36894,22,Male,1,Unknown,Low_5
36895,31,Male,0,Others,Low_5
36896,24,Female,0,Arts,Low_5
36897,31,Male,0,Arts,Low_2
36898,30,Male,0,Arts,Low_5
36899,24,Female,1,Others,Low_5
36900,24,Female,1,Unknown,Low_5
36901,24,Female,1,Arts,Low_5
36902,18,Female,0,Arts,High_5
36903,23,Male,1,Technology,Low_3
36904,23,Male,1,Unknown,Low_5
36905,29,Female,1,Unknown,High_4
36906,31,Female,0,Others,Low_2
36907,21,Female,0,Unknown,Low_1
36908,29,Female,0,Technology,Medium_6
36909,21,Male,0,Arts,Low_2
36910,21,Male,0,Unknown,High_5
36911,30,Female,1,Technology,Low_3
36912,29,Male,0,Arts,High_4
36913,27,Male,0,Technology,Low_5
36914,23,Female,0,Unknown,Low_2
36915,25,Male,0,Unknown,Low_2
36916,30,Female,0,Unknown,Medium_6
36917,39,Female,0,Unknown,Low_3
36918,28,Female,0,Unknown,Low_2
36919,30,Female,0,Sports,Medium_5
